HashFunction,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
7c0e591a3aef826f584c4d19015d245d574571e8a31eda3b14667966288c2624,19,12,20,20,18,17,16,16,12,14,20,21,18,18,16,18,13,16,12,14
7535378356485b37b63c0ca769248c169e1d8b381701eb27003891b4ffd447c4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33a7d43a909ebdd7adb282235e6f47b8095c696d72963e5d5bce0f86d01cd542,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91885d043f11725b7abcd43e440864fee746530fd205cf23c2e1b9a8c8880cec,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
b9db441ec8f3f42baa74f875bfa2212f28c3284a1fd129b0b4b19bd9d99cedd6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
c352bd295013245da7012be729dd710aa56dcc8bf8e4d2ba1a058869b08d5a10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a2141aea3ae13ea88114c48445a990f93d0a7110ced9a4e1969292490189959,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ad2b211188953ecff516bef81151f7e5f1ec926d12942b47285f344babb3c275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2ddd0ac3a46bc4b3e0d73851a6cc86ad0c3802c7f9cf1113607d70ceb9f2f642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b1680799e72ff3095452ea54a7dd3b8cf0674bacace7402e53be763a811d2e03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53a17107e81f52c97138a8c4d6ae3695d91c927cacb03a4c62ac391aecc0bf4b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
087a854a487de0f9304d3ea6aa3d419c4e5401b34b90148a1d85a5c044ce3608,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0
a1b8950bf51ea6f3d32c35380288453415bfe8de6b54513e7677ca26cc22ea42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ab6941eb747c2877fe42dd1692435ef512cc72d4c7efc59d852fcc143617749,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
e3472a52649625c0a8dcdbd2f24c116901009c411d4c9027f65f40f4e829d19a,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
c18e65f4bb24a9ea4a7d3b3421bbe260cc64e90efd38c36faa11bab838686638,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
191f868dd29801f3806cd60a828ec75306b048d991bf54f64834c578a745c542,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6c0fd2d3e7a4ec442ae3429330a86375b91b7de280006efa200cbab46249ca65,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2f9b06182f28aa77bd44f17513176fa3dfff25db360e63330176e42cc83ac3b4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
789ae5d028c9ea9a3c11c91e6f8228ef1d719b3e909d2c4ee6f099aef8308cea,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
8b98fdd0585b4abb616a489f070a9017caa3a7367c65f46c5ea4b86a1d499170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
948953e1e1abc496dcf4c06d15e0ca7a31a6c0752a876deb4679c7e56751cf15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974d0cdd615a839381e1542dc33681ed2063f1af1d976c50d4356ef30994a32e,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83c0251dfad9533db8ec0be665d3d48d9aee44ff8f70853e6d2bd73ad2b94e87,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
81096b19d8ea30637df5ba2635aa5ad3cc347387d15dd5ae330fc6d524566c6e,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2d891bf44a0dd38e38c96efda54b946e9247d357f0231f3cb919b670086b73bb,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0
e5c570724bbcf3b301c3d02462448c0dc3cb1f00a195f7eb02bf3eb11cab4ec9,0,15,21,5,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1
2ad690605b2750a350702f6b6723adc84fa29d58aaf530c7dfe69f952eba606a,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,2,1,0
0f348bb57e605ac8966ec73a3c4e46e413047ff06f97b9b8f1dd41b70776af18,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
271bf0744764e4b148a40acabcd35d46432f8bf611bbb1392a6b5a44876ee8e6,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
fe675397e385489f1df2ee4fa06c2053f5007c2eef8528591b9c6d868b41588c,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1
98217618d54fdf8b857ac87a59e645ef0246cf2cdd255df94eb4dc466fdd1285,0,2,1,1,1,0,2,1,0,1,1,2,1,1,1,1,0,1,2,1
e3a29e81df3f692b3bea1ca4a374a59c21cd48042204b8652cf3212011548519,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
827249a43767a0097e41c9feaf5831fc2c114693090f778cdf6a046fd33dae54,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3c47b0f93bfd3f1c80274703a71746851851b2f770dcb40b0f070141a14bf20c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4e5d9c517ab8376419bf638c718f725263a3211340ca3004b848a22704792990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1
bb9cc6eaca9311cb3bb9898a62bfdc960ce4faf853d873fe54b2c66b922e60b5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59221ea9028bd0760d55766f04119d634a80ef162174c962790c9ced994e843f,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6b1abd80d19bfec8b308ec621759caa5d1fdf1d5f2c43fb97f479c835404884b,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0
8404e548cf73fcf7d43dd6be6a1bc07b68a1deb6ab3c6d45b70a7913dedeb81c,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
3b3c28dcf7c2b470cd26b2f1cebcd94c5a8a256752ab36cb01ee666de6938e71,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
9b24da1b0f51ffefeb8e979f1e34f957a18da3d01e551eb70dc6648e38a8a3aa,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
47a30bb479e5252dba99f137936f62e4baf5d1ccee40b5d355b254492f28db5e,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
b6be4e135636aa86671e545c0a87c616bf155b7ef0d6cfaf52ff56c19a689bec,10,6,8,9,8,8,10,7,5,7,8,7,7,10,10,6,8,8,7,7
47d87f1014d6989a6c8b5fcef8eca53f4ba495465ef3d8b2860a172b684a8b9a,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
db0ff59ee0c2529bc3de6b77f3ff7bd15e3eaa642b95b8547a6d767dd8366d52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5d4860c59eb207a82b9ca9c496ef06679f2c87c8e3121b76e329f6db16cc12c1,2,7,4,5,6,4,4,5,4,4,4,3,3,3,3,4,3,4,3,4
8eb1c0303846cb8b57c1ba6e2c6b85f6ffea66b4e89d3df0f446a29d09f7e6ab,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3bd5d19c0c876bd8ac8fa1edff5f3ca386709eececce430300658a7739dbf6c1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
