HashFunction,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11ead37e97902de20dc4f26fafc6383b2f0f76cbdd534961fb896ff5cdfeda11,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
da98c1507981433da1d2ab8c01ff209140a009eeff0907af2dca596056985e21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a2b8d5404dfdde5d7a1038604ce21a0b0ca5c47c15ba55efe4fe77f2d1d104b7,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
bfe16461a106ed5a2ef58bf67d69947b34cb8c4f25fa022cc6390dd3d5b533db,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
8b7e168d26c36a258d597bc787fd5b6e214d32abd85dd0578d72b0eb26a3491d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c079f7ee8af24d1d3a0c749443767a814c7338becf90b5a8d1c5f0e670f4946d,0,0,2,0,1,0,2,1,4,1,2,0,0,0,0,0,0,1,0,1
8fdd463fb0406ed1fd63d7943d2ee6702ec2b329f7912ecbe0e816b545cb85c8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3b4db82ce576f06e8e91a37fb4ef46ec32454a2bf2e73c82513f60c5924ece81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
70c998a54ba048b6a45876ed764756b5f8d5100d5b746cd799e979c71f413850,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
cfde207f7a788665bf5563a4fbe8933db348c15e44572f6f81fd82a071c759a6,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98fcfa21d4fade70eaea658f4646978a5403427ce7a0747937d9f5ca99694ae0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
670a709154f2c3f5ab153d56c1f9e2ca908767bb5fde3ea8b0cd2fd30f75b702,1,2,0,1,2,0,1,2,1,0,2,1,1,1,0,1,1,1,1,1
0356097951841cbcb54ad669f4f1a3ef11f9a29b951f1d716c4a0336ab68ecc7,2,1,0,0,1,0,0,0,0,0,2,3,0,0,0,1,1,2,1,1
b940f1a85b9193706bc5843b2bafa2112ad31920d2c4fd2e38d3ddb7dd7be211,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
c312437e176c2fe51fe5e71ecfe7f04c0c7bdcca0fee53a668e4ecb61e96783a,43,41,39,51,62,44,58,43,49,30,30,29,42,46,31,34,28,39,31,50
5f4ad352bffb45496b0bc6f608b28ba8f65b567180395b0a5dc6628919b3d489,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a5be630912003045f395fd80ce3d58ef3ebb0bdbbb2698be3b81e75989e89db2,3,2,4,4,4,2,6,3,3,3,5,2,4,5,3,0,6,4,2,6
5a4faf19013ae02a176c04a540cb48639bebf1da64f9205dde3c1af1958f0f60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69c4c5ae440c1e007730aca02aa9055d0f4b4cb453a8a4ed14836d54a705afdb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c73fe91ee6f67760155006f0f7e19bfba9baa1a02060b76bbf6fe50b78c6e9f2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
d4a4618046ae5e7252f9aeb3b7f826502d7d212b4d32203fb5136681b7d8af57,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0da65f8675e04e78a3e0c28bbb745fc8e5ff1c41f0b18dce300bf05606f3939f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
